"AppID","Name","Price"
"2606600","Easy VTT","4,99"
"2598730","Sasha's Stupid Coffee Shop","4,99"
"1990940","The Impossible Game 2","4,99"
"2505570","Burger Shop 3","4,99"
"2533910","Her Pantyhose","4,99"
"2128000","Sneaky Peeky","4,99"
"2489960","Mockingbird","4,99"
"2417100","Just Date","4,99"
"2392230","The Groom of Gallagher Mansion","4,99"
"2540820","Starfend","4,99"
"2630970","The Show is Over It","4,99"
"2494110","Lily in Puzzle World","4,99"
"2530940","What The Gravity","4,99"
"2529820","Wedding Witch","4,99"
"2512370","A Date for the Ages","4,99"
"2639510","Mountain Driving","4,99"
"2008530","Hooking Season","4,99"
"2608660","NeonPowerUp!","4,99"
"2558500","The Hangman","4,99"
"2173350","Sushiman","4,99"
"2587780","异界战记","4,99"
"2594720","Escape from Manimal Island","4,99"
"2482820","SokoChess Black","4,99"
"2588550","Soulstone of Hope","4,99"
"1484790","Grave Knight","4,99"
"2646840","Umbra Halloween","4,99"
"2431030","Spicier Than Sugar!","4,99"
"2508030","Bot Crisis","4,99"
"2065770","Guns and Rush","4,99"
"2491770","We Need To Cook - Drug Empire Simulator","4,99"
"2538430","School Cafeteria Simulator","4,99"
"2533420","Junkyard Dive","4,99"
"2356140","Malice","4,99"
"2670340","Pretty Girls Escape PLUS","4,99"
"2511200","Twyla","4,99"
"2584280","First Up","4,99"
"1859080","1001 Jigsaw. Earth Chronicles 6","4,99"
"2636930","Only an Alien Going Up!","4,99"
"1568030","Too Many Cooks","4,99"
"2558700","The Backrooms Deluxe","4,99"
"2603260","Echoes of Madness","4,99"
"2547030","Catch Up","4,99"
"2521140","Creeper","4,99"
"2656460","Pallet Panic","4,99"
"2523430","Please Leave a Message","4,99"
"2495560","Crime Pays","4,99"
"2609730","坦克猎手2","4,99"
"2538580","Games for Stream!","4,99"
"2490300","Deep Nest","4,99"
"2587060","Death Lease","4,99"
"2675660","Gay Sex Adventures - Episode 1","4,99"
"2634320","The Launching Section","4,99"
"2479970","Par for the Dungeon","4,99"
"2599140","Chain","4,99"
"2434620","Super Words","4,99"
"2297210","Plungeroo","4,99"
"2611190","Carprogram","4,99"
"2182190","Popcorn Rocket","4,99"
"2460210","Hazy Monochrome Wand","4,99"
"2517560","Squidding Over It","4,99"
"1608670","Wildsilver","4,99"
"2266260","Hold The Door","4,99"
"2523550","SEXWIFE: NO LIMIT","4,99"
"2455260","RoundRunners Playground","4,99"
"2469240","Zombikini PinballZ","4,99"
"2630520","Successor To Your Throne","4,99"
"2271060","Last Memories","4,99"
"2505780","2BBee","4,99"
"2602110","Noah's Descent into Madness","4,99"
"2198640","Candy Creeps","4,99"
"2482630","Quickclaw","4,99"
"2238360","You Have No Time","4,99"
"2494830","Hero of Luxuria","4,99"
"2392810","Wound Man","4,99"
"2538830","Mini Star Survivor","4,99"
"2479170","Tonight, I Die in My Sleep","4,99"
"2498350","The Legend of Ogorets #1: Wrat","4,99"
"2648890","Bemis Wamilton Racing","4,99"
"2409040","Tribes & Monsters","4,99"
"2549580","Up or Lava!","4,99"
"2560260","Oni Station","4,99"
"2645220","The Bunker","4,99"
"2522940","Hyperlight Survivor","4,99"
"2172370","Short Staffed","4,99"
"2582410","古诗消消大师-Chinese Ancient Poetry Matching Game","4,99"
"2313160","Hodgepodge Hunch","4,99"
"2563930","Inertia ball","4,99"
"2671110","Sex Simulator - Naughty Waitress","4,99"
"2611280","Eternal King","4,99"
"2530260","Bug Bots","4,99"
"2553510","CyberPigeon","4,99"
"2499590","White Hat","4,99"
"2605350","Hot Dog Reporter","4,99"
"2471350","Balloons","4,99"
"1976100","Survivor Cells","4,99"
"2589820","The Forgotten Village of Gondomayit","4,99"
"2587830","The Castle Mystery","4,99"
"1807430","Witching Hour","4,99"
"2620640","Secret Photo","4,99"
"2264110","Hell Grinder","4,99"
"2494480","Truth of Beauty Witch -Marine's treasure ship-","4,99"
"2450380","Acidic Pro","4,99"
"2578010","Tank Battle Resist","4,99"
"2563460","Bob the Elementalist","4,99"
"2598050","Foxcrate","4,99"
"2584050","Slaughter: The Lost Outpost","4,99"
"2382230","The Egg","4,99"
"2586670","Evil Snowmen 2","4,99"
"2399130","Streamer Girl Simulator","4,99"
"2553890","The Edibles","4,99"
"2600770","All-Ways Up","4,99"
"2561150","BRAVE22 -ブレイブ22-","4,99"
"2382920","Munchy Mammals","4,99"
"2547930","Two Hour Escape Mystery: A Puzzling Voyage","4,99"
"2559550","ZXC","4,99"
"2578800","Radio Silent","4,99"
"2577090","The Legend of Ogorets #3: Kikimora","4,99"
"2513040","Run For Exodus","4,99"
"2596830","Geist","4,99"
"2638100","Fresh Story","4,99"
"2608250","Idle Blocks","4,99"
"2529230","Launcher Heroes","4,99"
"2291850","Underground Blossom","4,99"
"2610860","Hazardous","4,99"
"2558090","Logic","4,99"
"1641930","Embrace of the Downpour","4,99"
"2544010","Shadows of the past","4,99"
"2583680","Game Collector","4,99"
"2306980","Replik Survivors","4,99"
"2535060","A World of Wishes","4,99"
"2487930","Unearth","4,99"
"2670260","Cufflinks & Cages","4,99"
"2615100","Shiba Simulator Supreme","4,99"
"2542370","Dune Dasher","4,99"
"2363290","Fireworks Frenzy","4,99"
"1818600","Bug Blazer","4,99"
"2599320","Battlegrounds : At Enemy Gates","4,99"
"1995710","Trade Post Forest","4,99"
"2541380","Mystery Box: Evolution","4,99"
"2470630","Bullet Town","4,99"
"2574840","Go For A Punch! Saki Sanobashi","4,99"
"2631020","Flight 666","4,99"
"2577250","赛卢比斯传奇","4,99"
"2641420","Vindictive Drive 2","4,99"
"2083860","Pink Man Adventure","4,99"
"2614210","World war zombie","4,99"
"2395550","Desktop Girlfriend NEO","4,99"
"2684940","The Piece","4,99"
"2603280","Polygon Fantasy Battle Simulator","4,99"
"2219280","The Infernal Masquerade","4,99"
"2380310","Living Cell","4,99"
"2575840","Monster 2","4,99"
"2632120","The No-Name Project","4,99"
"2507880","Sunbeam","4,99"
"2479000","Noise-o-matic","4,99"
"2639860","Command Center Earth","4,99"
"2404210","RedRaptor","4,99"
"2070000","Heavy Burden","4,99"
"2548830","Island Master","4,99"
"2289550","Space Recall","4,99"
"2552200","Apothecary","4,99"
"2166780","Galaxy Bricks","4,99"
"2488470","Politon","4,99"
"2546620","9 to Die","4,99"
"2618050","Marsh","4,99"
"2285820","Idling Gears","4,99"
"2467220","TapTap Princess","4,99"
"2438770","Chores of Corruption","4,99"
"2535010","Hollybound","4,99"
"2281820","Evolings","4,99"
"2435320","Terra Toy","4,99"
"2383870","Fate of New Albans","4,99"
"2603800","Fire Water Green","4,99"
"2653480","山水画乡/Shanshui Haven","4,99"
"2547570","Miss Peach","4,99"
"2611110","Atomic Hazard","4,99"
"2530050","Platform Game Maker","4,99"
"2565560","Cosmic Cowabunnies","4,99"
"1758470","Project UNSEEK","4,99"
"2134560","9th Sentinel Sisters","4,99"
"2304490","Project: Sword Art","4,99"
"2566130","Wheelchair Tester","4,99"
"2422450","Checkmate Challenge","4,99"
"2520870","Love In The Dark","4,99"
"2479900","Insurgency Runner","4,99"
"2613940","Growers","4,99"
"2643960","Orc Survivor","4,99"
"2438210","Smoots Pinball","4,99"
"1351380","Touch Grass Together","4,99"
"2398570","D or D","4,99"
"2563470","Evil Diary","4,99"
"2577330","Pea Pod Power","4,99"
"2612410","To Victory","4,99"
"2393630","Frontera","4,99"
"2488510","FatalZone","4,99"
"2425370","Plum Blossom Divination","4,99"
"2604970","Leap to the Top+","4,99"
"2450250","cluck-a-thon","4,99"
"2591950","HE ESCAPED","4,99"
"2562470","POP OFF 2","4,99"
"2373490","Freak Crossing","4,99"
"2264770","Spellsphere","4,99"
"2506110","The Guest","4,99"
"2572870","Lost Girl","4,99"
"2509850","Reincarnatio","4,99"
"2536310","The Legend of Ogorets #2: Tsundere","4,99"
"2542950","破月执行-The Broken Moon","4,99"
"2414580","Power Champions","4,99"
"2520630","Game Time Glizzys","4,99"
"2325170","HAG","4,99"
"1841810","Speed Master","4,99"
"2371710","Omnigon","4,99"
"2303450","Holua's Arcades","4,99"
"2582260","Many Eyed","4,99"
"2498920","don't not live","4,99"
"2414650","Tower of the Mad Wizard","4,99"
"2443370","Witchcraft Survivors","4,99"
"2368880","Midnight Thunder Drive","4,99"
"2446170","Hero Trial","4,99"
"1019050","Primal Threat","4,99"
"2609240","HANK","4,99"
"2106960","Paper Can't Fly","4,99"
"2562730","Samawa Idle","4,99"
"2645280","UNCOVER","4,99"
"2367800","Mystery Solitaire. The Black Raven 6","4,99"
"2595780","Super Picture Cross","4,99"
"2550760","Sweet Nightclub","4,99"
"2681120","GuardGrave","4,99"
"2540110","666 Second Rule","4,99"
"502050","Hopping Up for It","4,99"
"2614790","GunDeck[100]","4,99"
"2474790","Pellet Dodge","4,99"
"2690290","24H Stories: The Blackout","4,99"
"2194190","Ocelot Sunrise","4,99"
"2498940","Amare Inversus","4,99"
"2556830","Shoot For Fun's Sake","4,99"
"2514470","My Mundane Life Is Threatened by the Tropes of an RPG!!!","4,99"
"2500740","Naturals","4,99"
"2367790","Mystery Solitaire. Cthulhu Mythos 3","4,99"
"2452900","TerraForge","4,99"
"2448610","Beast Slayer","4,99"
"2198590","Death Unphased","4,99"
"2474050","Ogo","4,99"
"2429160","Doughbee","4,99"
"2445020","Auto Checkup Simulator","4,99"
"2216970","Hand Simulator: Aliens","4,99"
"2568910","After University","4,99"
"2613960","FLEX Disc Golf","4,99"
"1743390","YetiFree","4,99"
"845160","PolyCity Stories - The Affair","4,99"
"2263160","传说之始","4,99"
"2449040","Cursorblade","4,99"
"2279370","Plunder Islands","4,99"
"2522520","Only Up: With Friends","4,99"
"2495670","Panda Choice Mahjong","4,99"
"2660710","Escape the Farm","4,99"
"2086780","B.L.A.C.K. - 1","4,99"
"2584480","Path of Trials","4,99"
"2599130","Night Pact: Azuru","4,99"
"2569060","Delineation","4,99"
"2632720","Greg's Deadly Draft","4,99"
"2417270","Endless Apocalypse","4,99"
"2412620","Fishing Guy","4,99"
"2584250","Cold Ground","4,99"
"2465240","harmony","4,99"
"2472740","Chains of the Goddess","4,99"
"2627040","Uncontained","4,99"
"2491260","Space Cowboys - Riders of the Storm","4,99"
"1688730","Perry the Pumpkin","4,99"
"2234960","Pygmalion","4,99"
"2573530","Changdong's Bikini Adventure","4,99"
"2616420","Hans","4,99"
"2390170","Birnchen & Friends: Minor Confrontations","4,99"
"2607090","Star Overhead","4,99"
"2353830","L-ROOM","4,99"
"1723170","摸金校尉之九幽将军","4,99"
"2528650","The Shrouded Parchments","4,99"
"2316800","Kids Land","4,99"
"2528900","The CEO Love Me","4,99"
"2183120","Dead Trip: Hope","4,99"
"2508740","Defendron TD","4,99"
"2615460","守护之力","4,99"
"2364610","Enypnion Redreamed","4,99"
"2211400","Love's Crescendo","4,99"
"2391350","Soul of Butterflies: Incubation","4,99"
"2690630","AI.Gears : Team Tag Battle","4,99"
"2301000","Where Is Sarah?","4,99"
"2602890","Forest Jump","4,99"
"2419800","Harem in Another World","4,99"
"649960","Happy Lab","4,99"
"2498790","Puzzillion","4,99"
"2414600","Drum Roll","4,99"
"2512460","Stream Basketball","4,99"
"2550690","Olho Spectral","4,99"
"2600500","BLACK RUNES","4,99"
"2523640","Echoes of Karma","4,99"
"2574550","Culinary Survivors","4,99"
"2654420","求婚失败了，我还不知道她的名字","4,99"
"2571140","Escape Z","4,99"
"2522370","Only Down","4,99"
"2521450","Pteranodon","4,99"
"1941290","Project: Artificial Legacy Saga","4,99"
"1552260","Apsis Online","4,99"
"2557880","Chinese Pope Door","4,99"
"2450660","Strip President of Tendoryu / Kinetic Strip Party","4,99"
"2556810","Half Alive","4,99"
"2501820","Nothing Left: Give Up","4,99"
"2435470","Fightcore Forge","4,99"
"1401130","Jajazinho e as Delicias de Cristais","4,99"
"2571600","Meurtre Au Florian","4,99"
"2348610","Slime 3K: Rise Against Despot","4,99"
"2530100","Horny Spy: Secret Mission","4,99"
"1676610","The Runemaster's Diary","4,99"
"2534660","Alaca","4,99"
"2556160","Cute Farmer Life","4,99"
"2456190","Color Odyssey","4,99"
"2643090","CyVenge","4,99"
"2587810","山中野居 Live In The Country","4,99"
"2538670","As Planned","4,99"
"2325800","Gearhead Karting Simulator - Mechanic & Racing","4,99"
"2562240","Only Up!","4,99"
"2679610","Big D Randy","4,99"
"2556040","傀儡の宿 - Kairai Inn -","4,99"
"2531410","Stick and Balls","4,99"
"2515520","Fall Of The Son","4,99"
"2443790","Terror in the Kitchen","4,99"
"2146300","Exquisite Fishing","4,99"
"2636280","Crosshair Pro","4,99"
"2652930","CTRL+ALT+REPEAT","4,99"
"2558830","Sorrow Asylum 2","4,99"
"2490440","Caster's Trap","4,99"
"2503490","廃集落探索","4,99"
"2656710","Fantasy Blacksmith Shop Simulator","4,99"
"1859070","Jigsaw Puzzle Womens Day","4,99"
"2271740","Ring Racer","4,99"
"2557720","All Alone","4,99"
"2592470","Bugged Out","4,99"
"2636530","Bee Craft Sweet","4,99"
"2310150","Tome of Fates","4,99"
"2160800","Gelatinous: Humanity Lost","4,99"
"2336420","School Days","4,99"
"2497450","Fuzzy Flip - Matching Game","4,99"
"2618060","Num-Sama","4,99"
"2530990","Solitaire Quest: Garden Story","4,99"
"2495660","Greatest Dynasties Mahjong","4,99"
"2337230","Survivors of the Mare Vitalis","4,99"
"2451980","Gold and Glory","4,99"
"2657750","Art is dead","4,99"
"2528940","Unending","4,99"
"2237270","FireKrackers","4,99"
"2669970","Oculant","4,99"
"2684520","Conjury","4,99"
"2693460","Christmas Nightmare","4,99"
"2681110","Girl Gunner 枪之少女","4,99"
"1941690","Cyberference","4,99"
"2679220","Blades and Bullets","4,99"
"2675610","Into The Noid","4,99"
"2583830","手積み麻雀","4,99"
"2623690","Mutant Frog","4,99"
"2521650","Forgotten Lectures  - Fall of a Dynasty - The Beginning","4,99"
"2677000","Rocket Frog","4,99"
"2247630","Awesome Pea 3","4,99"
"2522060","Stacks:Jungle!","4,99"
"2543940","Sky Sojourn","4,99"
"2088840","Picayune Dreams","4,99"
"2585180","Smokey's Rescue Team","4,99"
"2677310","GRIDROAD","4,99"
"2673330","Sees Game","4,99"
"2659190","Endless Glory","4,99"
"2325770","Snowmen","4,99"
"2682910","The Spellswapper","4,99"
"2640420","Retro Blaster : Mech Madness #1","4,99"
"2492030","RBM Studio's Gettysburg","4,99"
"2693320","Emerging Tactical","4,99"
"2709660","Brinemegeddon","4,99"
"1549630","小钢炮大冒险 Hot Hatch Adventure","4,99"
"2444900","Walpurgis Raid","4,99"
"2706560","Multiworlds","4,99"
"2667350","Anemis: Desktop Animator","4,99"
"2267990","Simulator Z","4,99"
"2600070","The Game Of Death","4,99"
"2262450","Hell: distant lights","4,99"
"2673240","Sorcevival","4,99"
"2569610","Turbo Chicken Simulator","4,99"
"2695450","Arcane Blood: The Shattered Star","4,99"
"2672030","たんぽぽプラネット-Dandelion Planet-","4,99"
"2394940","Secret Backrooms 2","4,99"
"2698590","Mosaic Mysteries","4,99"
"2706310","Paper Hero Manager","4,99"
"2720090","The Resort","4,99"
"2709810","Visit From Above","4,99"
"2383780","Treasure hunter - History of monastery gold","4,99"
"2717280","Sniper Simulator","4,99"
"2694380","The First Present","4,99"
"2682120","Movie Cinema Simulator","4,99"
"2726740","Don't Text and Drive","4,99"
"2723610","CandyVenture: Rebaked","4,99"
"2563180","Days Like A Nightmare","4,99"
"2468900","UPSIDE THE BACKROOMS","4,99"
"2726490","Hamster Hunter","4,99"
"2661950","魔卡奇旅","4,99"
"2703030","The Legend of Ogorets #4: Warren","4,99"
"2719990","Into The Unknown","4,99"
"2734770","Alterhavoc","4,99"
"2287140","Mooselutions","4,99"
"2732670","Whispering Breeze","4,99"
"2570900","S.A.B.A.H. (Sun As Biased As Harmony)","4,99"
"2724130","Skeleton Rebellion","4,99"
"2516310","真三国割草 DynastyKick","4,99"
"2695250","Fire Racing","4,99"
"2734460","Fallen's Challenge","4,99"
"2105610","Lost in the Void : Chapter One","4,99"
"1283720","Cube Miners","5,00"
"982850","Tess Elated","5,00"
"783230","Way of the Orb","5,00"
"1052080","Resistance is Fruitile","5,00"
"1517930","Bonkey Trek Quimdung Edition","5,00"
"1592900","PrisonShow","5,00"
"1569380","Triple Dungeon","5,00"
"1990380","Sciophobia: The Fear of Shadows","5,00"
"2174940","Repossession","5,00"
"2226930","EsoTarot VR","5,00"
"2246120","Coralina","5,00"
"2142460","Retired Waves","5,00"
"2313660","Milo no Senki 3","5,00"
"2205570","THGITW","5,00"
"2359020","Trail Hogs","5,00"
"2351200","Producer Tycoon","5,00"
"2242470","DrivingSchool-驾驶学校","5,00"
"2421640","Retro Rocket Raiders","5,00"
"2300570","Turn Out the Lights","5,00"
"2456550","Ultimate Front","5,00"
"2488240","Light City District","5,00"
"2614080","Lampy","5,00"
"2549260","DENDAM","5,00"
"2502040","The Lemonade","5,00"
"2691800","Luster Beasts","5,00"
"2717630","The Last Human: GO!","5,00"
"1855130","Samurai of Hyuga Book 5","5,03"
"2162160","The Passenger","5,03"
"2182590","The Fernweh Saga: Book One","5,03"
"2249040","Blood Moon","5,03"
"2251580","I, the Forgotten One","5,03"
"2255050","The Sword That Kills Christmas","5,04"
"1745240","KEMONOPOLY","5,09"
"481180","System Crash","5,09"
"1835200","Titanic: Fall Of A Legend","5,09"
"1574060","AnotherQuizzGame","5,09"
"2059810","Richman 4","5,09"
"2091810","Logic Circuit: Marble Puzzle","5,09"
"1989980","Lightfire Defense","5,09"
"2110740","Space","5,09"
"2125950","HUNDRED FIRES: The rising of red star - EPISODE 2","5,09"
"1973240","Dominate - Board Game","5,09"
"2135630","Best Friend","5,09"
"1686670","Dreamlands: Cotton Candy Hunt","5,09"
"2135640","Hot Mom","5,09"
"2134900","Scribbleman Army","5,09"
"1973230","Infection - Board Game","5,09"
"2147310","PermaNight","5,09"
"2154700","Sokosignal","5,09"
"2155970","Slave Of Lust","5,09"
"2157540","Lost Amulets: Mystic Land","5,09"
"2155980","Love Formula","5,09"
"1973250","Hexxagon - Board Game","5,09"
"2012890","Dungeon Liberator","5,09"
"1798670","Horoscopicus","5,09"
"2087430","Sneaky IT Support","5,09"
"2150950","Paranormal Observation","5,09"
"2170760","Saturn Quest: R. U. N. E. 3000","5,09"
"2118130","Chicken Feet","5,09"
"2188630","Dear Diary","5,09"
"2203770","Sex Teacher","5,09"
"1715040","Outer Space: War Gears","5,09"
"2203780","Alien","5,09"
"2203790","性感的金发女郎","5,09"
"2118550","FastRogue","5,09"
"2203800","Bad Santa","5,09"
"2231960","Lustful Vampire","5,09"
"2098390","Planet Surfer","5,09"
"2207840","Mihirha's Legacy","5,09"
"2231970","Sex on the beach","5,09"
"2219640","Kanji Drive","5,09"
"2247490","Stepmom","5,09"
"2255000","Slave","5,09"
"2274870","Garden of God","5,09"
"1526870","Otherwar","5,09"
"2316840","CardShark","5,09"
"1831410","Poly Vita","5,09"
"2325750","Sex Prison","5,09"
"2107100","Quantum Gravity","5,09"
"2163480","Escape From The Red Planet","5,09"
"2353750","Frontline: ART Book vol.I USA","5,09"
"2350540","DeathKeep","5,09"
"2350520","DragonStrike","5,09"
"2345770","SuperPantsu Tentikun","5,09"
"2355670","I will obey you, Mistress","5,09"
"2341030","Grim Tides - Old School RPG","5,09"
"2383900","Forbidden Sparks of Passion","5,09"
"2412100","Puzzle Game: Miko","5,09"
"2354520","Roommate Corruption 😈","5,09"
"2425310","Sweet Hut","5,09"
"2298570","Elsia War","5,09"
"1759820","Crowd Playground","5,09"
"2226660","Plague of Yamorn","5,09"
"2414350","The Summoning","5,09"
"2320570","Tamagoneko","5,09"
"2414340","Star General","5,09"
"2414360","Dark Legions","5,09"
"2444230","Exchange Student","5,09"
"2426900","Call of Zombie","5,09"
"2482650","Inn The Dark","5,09"
"2405740","Russian Train Trip 3","5,09"
"2273880","Arms Evolution: ZOMBIE DESTROYER","5,09"
"2424470","Speedrunnerz","5,09"
"2303160","Great North Shelter 2","5,09"
"2310670","Midnight Arrow","5,09"
"2614690","Around the World: Travel to Brazil","5,09"
"2190910","Maze Nuts","5,09"
"2702580","Peeking at the peak","5,09"
"2702090","Star Command","5,09"
"2702130","Renegade: Battle for Jacob's Star","5,09"
"2707280","Wargame Construction Set III: Age of Rifles 1846-1905","5,09"
"2464660","WarBreeds","5,09"
"2702110","Prophecy of the Shadow","5,09"
"2707270","Wargame Construction Set II: Tanks!","5,09"
"2707260","Wargame Construction Set","5,09"
"2702100","Savage Warriors","5,09"
"2374410","My Hero After the Fall","5,09"
"2240720","NONOTOWN: Nonogram Logic Puzzle","5,09"
"2189160","まなことひとみのばわい","5,14"
"404180","Club Life","5,19"
"577480","Higurashi When They Cry Hou - Ch. 5 Meakashi","5,19"
"1243670","Higurashi When They Cry Hou - Ch.8 Matsuribayashi","5,19"
"668350","Higurashi When They Cry Hou - Ch.6 Tsumihoroboshi","5,19"
"2205130","5 Days","5,19"
"2004340","Eternal","5,19"
"2254540","Grip on Reality","5,19"
"2318570","Super Crane Bug","5,19"
"236150","Starpoint Gemini 2","5,24"
"12200","Bully: Scholarship Edition","5,24"
"1212020","Void's Calling ep.1","5,24"
"1805680","A Contusion","5,24"
"1878920","Animalistic","5,24"
"1979190","Finding America: The Heartland","5,24"
"1355250","Sword of Aragon","5,24"
"2122810","Alpaclands","5,24"
"2153000","Dungeonoid","5,24"
"1865650","Aldebaran Legend","5,24"
"2117190","Spliced","5,24"
"2072620","Dice Roller VR","5,24"
"2190880","WEAPONEER","5,24"
"1972460","Portobugia","5,24"
"2160420","The Backrooms Multiplayer","5,24"
"2161330","I Love Finding Birds","5,24"
"2108440","Lawless West","5,24"
"2241710","Gravlist","5,24"
"2362120","Finding Hannah","5,24"
"1885700","Sir. Ball-Up","5,24"
"2435800","Kenny 7","5,24"
"1673000","Blood Field | Cỏ Máu","5,24"
"2489300","DAYS END","5,24"
"2538490","The House","5,24"
"2588960","BRAIN QUIZ","5,24"
"2677890","HOT MOM WANTS SEX","5,24"
"1721360","Constellation Tango","5,24"
"2052640","Anomalous Zone ███","5,27"
"1975530","Choice of the Viking","5,27"
"2190470","Russian Train Trip 2","5,27"
"2225370","As Long As It's Not Illegal: Act I","5,35"
"2083100","Megafortress Collection","5,35"
"1995240","Deer Journey","5,39"
"1588510","Gaslamp Cases: The deadly Machine","5,39"
"707770","Tactics 2: War","5,39"
"1871780","Rorys Restaurant Origins","5,39"
"427570","Dawn of Andromeda","5,39"
"1962170","Suddenly Meow 2","5,39"
"543030","Slap The Fly","5,39"
"287310","Re-Volt","5,39"
"2065610","Rush Rush Rally Reloaded","5,39"
"1528680","Inn Mage","5,39"
"2072890","Foster: Ghost Child | 養小鬼","5,39"
"2093290","Neon Circle","5,39"
"2099050","Home Deco Puzzles","5,39"
"1878190","Caribbean Marque","5,39"
"2005710","Wizcave","5,39"
"2051450","Don't Die, Mr. Robot! DX","5,39"
"1945230","小虎传：大菠萝深渊","5,39"
"2054060","徹夜報告書 | Midnight Report","5,39"
"1540650","Evasive Maneuvers","5,39"
"2120140","Marble on Rails","5,39"
"2097550","Folktale","5,39"
"2132040","Catherine Ragnor - Blackbeards Fury","5,39"
"1731340","YARG","5,39"
"1332660","Super Punch Patrol","5,39"
"1707220","Chicken Fall","5,39"
"1973700","Lianhai Casino","5,39"
"1668990","Our Mountain","5,39"
"2141470","Bad Writer","5,39"
"1873440","I Am Two People","5,39"
"1910630","Empty War","5,39"
"1848350","Gelatine","5,39"
"2113330","Pixel Boy: The Legend of Tain","5,39"
"1594290","Abridge","5,39"
"1959940","Wormhole Adventurer","5,39"
"2168650","The Asafo Journey","5,39"
"2159060","Big Adventure: Trip to Europe 3 - Collector's Edition","5,39"
"2164780","Tile Town","5,39"
"1613580","ARRIVAL: ZERO EARTH","5,39"
"2065990","FREM Sprite32!","5,39"
"2155720","Camouflet","5,39"
"2144270","自在逍遥：风起 Tales of TianYuan Dynasty","5,39"
"1898790","A Crown of Sorcery and Steel","5,39"
"2178310","盗墓密探","5,39"
"2065630","Goat's Tale 2","5,39"
"2182770","Escape From Zombies","5,39"
"1621000","Ultimate Waifu Battle Online","5,39"
"1692030","Aurora Chronicles","5,39"
"2200900","The Ranger: A Skyhopper Tale","5,39"
"2111490","Sins From Magdala","5,39"
"2105760","Headz Go Racing","5,39"
"2196440","Gray","5,39"
"2112020","AdvLite","5,39"
"2053080","Opaloid Kingdom","5,39"
"2097790","Kemomi-chan's Journey ~Enlightened Girl and the Innocent Doll~","5,39"
"2112010","Arena Chaos","5,39"
"2200590","Cowboys & Zombies VR","5,39"
"1910490","A2 Zygon","5,39"
"2063370","Once in Yaissor 3","5,39"
"2112000","Boat Rage","5,39"
"2112390","Water Chaos","5,39"
"2133390","Chick Rage","5,39"
"2149310","Strong Protection","5,39"
"2076260","Slaughter Horse 2","5,39"
"2213450","Hell Runner","5,39"
"2095140","Locked in my darkness","5,39"
"2172670","War of Kings","5,39"
"2110570","Farma Force","5,39"
"2171580","Chewing Gum Tests","5,39"
"2139730","Maskonauts: Chat'Attack","5,39"
"2173820","Pirates Gold","5,39"
"2151540","The Last Escape","5,39"
"2151030","Magic Staves","5,39"
"2147350","Military Division","5,39"
"2132230","Reach the Hilltop","5,39"
"2202900","Out of the ground","5,39"
"2050510","Oriental Dynasty - Silk Road defense war","5,39"
"2240440","Amanda's Magic Book 5: Hansel and Gretel","5,39"
"2133380","Unrushed Defence","5,39"
"2240450","Helga the Viking Warrior 2: Ivar's Revenge","5,39"
"1970610","Duterra","5,39"
"2154790","SEKISAI puzzle action","5,39"
"2242220","Forest Fire","5,39"
"2240470","Amanda's Magic Book 6: Aladdin's Magic Lamp","5,39"
"2134670","ShipSwing","5,39"
"1883840","Ocean Punk","5,39"
"2125430","Just Drive","5,39"
"2271300","Safehouse","5,39"
"2263560","Eternal Fidelity","5,39"
"2244420","情人泪","5,39"
"2273820","Food Maze","5,39"
"2293330","Dropoff Dealer","5,39"
"2166820","史莱姆冒险战SlimeWarfare","5,39"
"2184230","Red Tape","5,39"
"2022470","Mythargia","5,39"
"2292840","My Lovely Pets Collector's Edition","5,39"
"2304200","OWLMAN","5,39"
"2267840","Trained by a Succubus","5,39"
"2200780","My Dream Setup","5,39"
"1955830","Touhou Hero of Ice Fairy","5,39"
"1678910","The Nightmare Journey","5,39"
"2098840","Sears: The Sky Frontier","5,39"
"2303570","Crazy Clown","5,39"
"2097930","Mood Swings","5,39"
"2303560","Best Pearl","5,39"
"2334490","Mechanical Survivor","5,39"
"2339930","Trash Horror Collection 3","5,39"
"2330320","Aqua Marbles - Ocean","5,39"
"2267260","Horror Explus","5,39"
"2296870","Crimson Connect Origin","5,39"
"2350990","Vehicle Beat Zombie","5,39"
"2342230","QChat","5,39"
"2365660","The RailIdle","5,39"
"2188690","朱鹭子的奇妙冒险","5,39"
"2376740","200 DAYS Zombie Apocalypse","5,39"
"2397700","Crystal of Atlantis","5,39"
"2380360","MathLand","5,39"
"2386840","数据结构之森","5,39"
"2050980","Tim Climpy's Warfair","5,39"
"2073630","Gun Knight All Day","5,39"
"2403450","Gaslamp Cases 5 - The dreadful City","5,39"
"2421560","Wolf Souls","5,39"
"2235340","Urban Flow","5,39"
"2416720","Quadrium 2","5,39"
"2423080","Detective Agency Gray Tie 2 - Collector's Edition","5,39"
"2460010","Epic Pandemonium","5,39"
"2083600","梦蝶","5,39"
"2480780","My Lovely Pets 2 Collector's Edition","5,39"
"2381940","Sector One","5,39"
"2373950","BiaoTianJi","5,39"
"2491030","SanGuo223","5,39"
"2317330","Trance, Trauma","5,39"
"2403000","Fantasy Amusement Park","5,39"
"2006260","Miko Melee","5,39"
"1530660","Paintings Thief","5,39"
"2423620","Space industrial empire","5,39"
"2433150","LOOP LOOP ROOM","5,39"
